left_mid_x,left_mid_y,left_inner_x,left_inner_y,left_outer_x,left_outer_y,right_mid_x,right_mid_y,right_inner_x,right_inner_y,right_outer_x,right_outer_y
99.25073017678307,99.90642352350281,94.19462633655321,99.90642352350281,104.1332993063683,99.90642352350281,150.11117507425982,98.58699728529086,144.98467313615564,98.58699728529086,155.09534684284014,98.58699728529086
99.8441619995641,99.91095326258416,94.9528853473944,99.91095326258416,104.7916154193856,99.91095326258416,150.5474693466543,100.92000820281494,145.2642892319915,100.92000820281494,155.5517890497401,100.92000820281494
100.59568084233763,99.52529620167009,95.69344233615708,99.52529620167009,105.67105650145488,99.52529620167009,149.14971741577304,100.1505095324644,143.9921829588141,100.1505095324644,154.18649588823058,100.1505095324644
100.10267712488555,98.95158449838202,94.91426362510217,98.95158449838202,105.16970227537463,98.95158449838202,149.53429148834095,100.20148782164426,144.53677722245993,100.20148782164426,154.6697622863399,100.20148782164426
100.30129524043154,99.33311488258536,95.31251098340832,99.33311488258536,105.22080384558656,99.33311488258536,150.20358857891645,99.89870438788772,145.27356533113203,99.89870438788772,155.2279047260505,99.89870438788772
99.76757151735944,100.39176264252521,94.72201042054279,100.39176264252521,104.70972526701856,100.39176264252521,149.47581497687932,100.12888699262182,144.45852298045426,100.12888699262182,154.44144147423756,100.12888699262182
99.84224754718826,100.72943449365542,94.75953878101292,100.72943449365542,104.9646809771154,100.72943449365542,149.99039395791698,100.12491090482344,144.8743609805659,100.12491090482344,154.93943647822647,100.12491090482344
100.01349159700958,99.76967870044142,95.13917008012788,99.76967870044142,105.10140652649787,99.76967870044142,150.87999284135745,99.82242552502288,145.9589227728297,99.82242552502288,155.81287582463693,99.82242552502288
99.61509311441773,99.61189341543461,94.49970082121087,99.61189341543461,104.6963421286258,99.61189341543461,149.87748951532464,100.21737450047719,144.67524766426797,100.21737450047719,154.89783075795515,100.21737450047719
99.28690839318979,100.47473743897267,94.27497790796404,100.47473743897267,104.29795132408766,100.47473743897267,150.05339359062572,99.96441509932382,145.04534277596312,99.96441509932382,155.04078055491888,99.96441509932382
100.13689406448668,100.37303654334048,95.07162737797742,100.37303654334048,105.0285696461814,100.37303654334048,149.84955779277414,99.78242496607747,144.73787694800166,99.78242496607747,155.00568412920808,99.78242496607747
100.63614289932276,100.45762609972282,95.43829273330589,100.45762609972282,105.67797827129269,100.45762609972282,149.7439615356551,100.38049515823431,144.95103818031933,100.38049515823431,154.78999680843387,100.38049515823431
99.62674096264735,99.41029082051514,94.83435761399215,99.41029082051514,104.63175826748396,99.41029082051514,149.17050696788542,99.29993951177298,144.1782391467496,99.29993951177298,154.18391933666314,99.29993951177298
99.43356414401954,100.22085198282753,94.3653849801822,100.22085198282753,104.43476124747977,100.22085198282753,149.67907542234425,99.93754499936178,144.75684705787705,99.93754499936178,154.55954081557385,99.93754499936178
99.90040278436962,100.6716652856044,94.69350653151436,100.6716652856044,104.81555052373368,100.6716652856044,150.36309794761198,100.15878022762512,145.31278977538292,100.15878022762512,155.17407101549733,100.15878022762512
99.7016927460932,99.46204691590803,94.62163670405702,99.46204691590803,104.79216083250938,99.46204691590803,149.81942195666642,99.35162653289751,144.9431001645585,99.35162653289751,154.84932987505394,99.35162653289751
99.41013581528408,99.84165667038633,94.35388211044744,99.84165667038633,104.49672721524895,99.84165667038633,149.93134694100002,99.81251235161905,145.029257580453,99.81251235161905,154.72138066312831,99.81251235161905
98.97008817970125,100.21659677819538,93.94104178747786,100.21659677819538,103.97801998039758,100.21659677819538,149.5621557505722,100.18624047101176,144.54569766577436,100.18624047101176,154.58642977743295,100.18624047101176
100.1014212382476,99.90845682305805,95.27472398662916,99.90845682305805,105.1543849035377,99.90845682305805,149.66259853108673,99.89735795185943,144.66311338659256,99.89735795185943,154.4843709062516,99.89735795185943
99.99477701667004,99.96494965353497,94.95524653907593,99.96494965353497,105.04617926382296,99.96494965353497,149.99641709881323,100.99864285931977,144.87021139885067,100.99864285931977,155.01540412863488,100.99864285931977
99.83053542812789,99.83714735850185,94.89437832836333,99.83714735850185,104.74193616534485,99.83714735850185,149.451722990277,99.512284907243,144.44495382949867,99.512284907243,154.37327240353233,99.512284907243
99.97602386122608,99.87613288030666,95.05303930340027,99.87613288030666,104.97375558013296,99.87613288030666,150.48693736598045,100.65592104679052,145.5650825715659,100.65592104679052,155.5030739663781,100.65592104679052
100.08288629346038,100.03362575402046,95.0202549565308,100.03362575402046,104.99334920865678,100.03362575402046,149.30859424410906,99.20577453945896,144.29215754853104,99.20577453945896,154.17273322778405,99.20577453945896
99.25824096756638,100.52488947046291,94.40005185791811,100.52488947046291,104.09289228949899,100.52488947046291,150.65129975335324,99.48379954888637,145.58552725641175,99.48379954888637,155.55078239033656,99.48379954888637
100.2610660684041,100.27017445892233,95.13947624806443,100.27017445892233,105.37954436633612,100.27017445892233,150.0156894805964,99.31492662111596,144.9606120288433,99.31492662111596,154.98786978125582,99.31492662111596
99.52890246330759,99.8805166748136,94.47052985068159,99.8805166748136,104.54973988764968,99.8805166748136,149.76984914209228,100.16536212507917,144.85677632356308,100.16536212507917,154.77290329777932,100.16536212507917
99.63062152350933,100.03533546368602,94.67403887228116,100.03533546368602,104.62540112901105,100.03533546368602,149.96665720974687,100.13366279822218,145.04418693990186,100.13366279822218,155.11464574422504,100.13366279822218
99.92513216664314,100.53457587903156,94.8277318275721,100.53457587903156,104.90899995155682,100.53457587903156,149.9754696948173,100.57808237989931,145.07116053981346,100.57808237989931,155.0128625499456,100.57808237989931
99.88074782982531,101.10508906773865,94.86071988258892,101.10508906773865,104.8171773343014,101.10508906773865,150.10933246958191,100.46541202798159,145.03382860858574,100.46541202798159,155.07090991649588,100.46541202798159
100.88145603367278,99.99046559918119,95.83788752944768,99.99046559918119,105.86212578011174,99.99046559918119,150.30044235688484,99.15074126578271,145.38811708673504,99.15074126578271,155.2679664461239,99.15074126578271
100.35522706212333,99.43045539502636,95.26223882415569,99.43045539502636,105.3545519281377,99.43045539502636,148.68963485887045,99.8892887249306,143.7069715685517,99.8892887249306,153.69591016920845,99.8892887249306
98.85292207303242,99.39064455142169,93.7560824543459,99.39064455142169,103.84828414578246,99.39064455142169,149.73162853209868,100.85352919171082,144.73217459520006,100.85352919171082,154.68560408486096,100.85352919171082
100.00552067942816,100.1927505042072,94.94616190092022,100.1927505042072,105.13648021699458,100.1927505042072,149.42110946229107,99.8300164111803,144.46670217200773,99.8300164111803,154.36545099062212,99.8300164111803
99.33330085161627,99.73877733189133,94.34408085748056,99.73877733189133,104.3033537825584,99.73877733189133,150.08687188206116,99.45336472170146,144.80294599028727,99.45336472170146,155.1009756591176,99.45336472170146
99.64682779454228,100.68529020259172,94.724813157857,100.68529020259172,104.65862030268231,100.68529020259172,149.93930955596574,99.94736879703741,144.79217186685028,99.94736879703741,154.95058358780716,99.94736879703741
99.67781689493263,100.16010304380615,94.60490060003272,100.16010304380615,104.69733301133678,100.16010304380615,150.4607580155972,99.9440917858657,145.59097462476865,99.9440917858657,155.39695500309384,99.9440917858657
100.03066673286781,99.74997765640913,95.06748166967115,99.74997765640913,105.05097196357572,99.74997765640913,151.05591933297384,100.22224912630101,146.11007340034598,100.22224912630101,155.9816196969885,100.22224912630101
99.57661298986909,99.31950153224643,94.41650181300567,99.31950153224643,104.43291488270059,99.31950153224643,149.36984931251044,100.0276947199144,144.40283129792297,100.0276947199144,154.50342994951365,100.0276947199144
99.9399522994262,99.83848705513056,94.69597795271837,99.83848705513056,105.12706620860452,99.83848705513056,151.06446522853915,99.67266158521521,146.02851083439333,99.67266158521521,155.77510757128374,99.67266158521521
